name,activity,imagining,probability_A,probability_B,probability_C,probability_D,time_A,time_B,time_C,time_D,A_min,A_max,A_mean,A_std,B_min,B_max,B_mean,B_std,C_min,C_max,C_mean,C_std,D_min,D_max,D_mean,D_std,P_A_A,P_A_B,P_A_C,P_A_D,P_B_A,P_B_B,P_B_C,P_B_D,P_C_A,P_C_B,P_C_C,P_C_D,P_D_A,P_D_B,P_D_C,P_D_D,GEV_total,GEV_A,GEV_B,GEV_C,GEV_D,max_entropy,entropy,mc_entropy
P06,Start,guided,0.21753191489361703,0.34561702127659577,0.11148936170212766,0.3253617021276596,10.224,16.244000000000003,5.24,15.292,0.008,0.1360000000000001,0.03330293159609121,0.01929496967082165,0.008,0.2720000000000002,0.04197416020671836,0.032821958900282826,0.012,0.22000000000000017,0.0363888888888889,0.02947058587980169,0.012,0.33600000000000024,0.045109144542772886,0.034867086932888425,0.8802348336594912,0.06105675146771037,0.015655577299412915,0.043052837573385516,0.04087663137158335,0.904703275055405,0.011327259295739965,0.043092834277271605,0.02366412213740458,0.04580152671755725,0.8900763358778626,0.04045801526717557,0.02877321475281193,0.044729270206643995,0.015171331415119017,0.9113261836254251,0.5709942334083146,0.10084238959684952,0.2524391537129757,0.052529924386797454,0.1651827657116919,2.0,1.888382906237208,0.6121652716082499
P06,Start,self-guided,0.4612173913043478,0.13982608695652174,0.27817391304347827,0.12078260869565217,21.216,6.432,12.796,5.556,0.012,0.2440000000000002,0.05612698412698416,0.04192289170103215,0.012,0.08400000000000005,0.026469135802469144,0.012426991484673942,0.012,0.21200000000000016,0.035348066298342556,0.024478998984607665,0.012,0.16400000000000012,0.03268235294117648,0.025372616904476286,0.9287330316742082,0.017345399698340876,0.0386500754147813,0.015271493212669683,0.06592039800995025,0.8488805970149254,0.06592039800995025,0.01927860696517413,0.06001875586120663,0.0350109409190372,0.8868396373866834,0.018130665833072834,0.05763688760806916,0.028097982708933718,0.03602305475504323,0.8782420749279539,0.6137930497339441,0.36260327659672853,0.04362351539300051,0.1662875336412166,0.04127872410299846,2.0,1.7936291991890063,0.6080341752058486
P06,Fitness,guided,0.39091891891891895,0.12605405405405407,0.18572972972972973,0.2972972972972973,14.464000000000002,4.664,6.872,11.0,0.008,0.33600000000000024,0.056500000000000036,0.050269274910227264,0.012,0.08800000000000005,0.029707006369426754,0.01614080604246878,0.012,0.25600000000000017,0.04612080536912754,0.04434291522774532,0.008,0.16800000000000012,0.04014598540145987,0.02754546080373859,0.9294605809128631,0.014937759336099586,0.015214384508990318,0.04038727524204703,0.04716981132075472,0.8653516295025729,0.032590051457975985,0.0548885077186964,0.029685681024447033,0.02037252619324796,0.9132712456344587,0.03667054714784633,0.05454545454545454,0.024727272727272726,0.020363636363636365,0.9003636363636364,0.6019156504085054,0.33500839219984474,0.014114801189241986,0.11145008635721206,0.14134237066220662,2.0,1.877716030481925,0.5667391080922105
P06,Fitness,self-guided,0.3526666666666667,0.13153333333333334,0.0756,0.4402,21.16,7.892,4.536,26.412,0.012,0.20000000000000015,0.04206759443339962,0.029302620059042207,0.008,0.07600000000000004,0.02808540925266904,0.012110692046418675,0.012,0.2720000000000002,0.042392523364486005,0.03772546104939797,0.012,0.3120000000000002,0.04828519195612434,0.039212809673797026,0.9049149338374292,0.023440453686200378,0.006994328922495274,0.06465028355387524,0.06031424227065383,0.8575772934617334,0.007602635580334516,0.07450582868727826,0.02912621359223301,0.01323918799646955,0.9064430714916152,0.05119152691968226,0.05315765561108587,0.021505376344086023,0.00817810086324398,0.9171588671815841,0.6255423615610778,0.23886141009808814,0.012140954014835408,0.044235773511539164,0.330304223936615,2.0,1.7179505394902617,0.5700290035410518
P06,Your,guided,0.1667,0.5849,0.0855,0.1629,6.667999999999999,23.396,3.4200000000000004,6.516,0.012,0.32400000000000023,0.05377419354838713,0.0464905191010503,0.012,1.1720000000000008,0.13681871345029248,0.17253089188795953,0.016,0.22400000000000017,0.04750000000000003,0.043766742828062734,0.012,0.3880000000000003,0.06648979591836739,0.08742579884702223,0.9256148770245951,0.04859028194361128,0.0023995200959808036,0.023395320935812838,0.013166894664842681,0.9709302325581395,0.00872093023255814,0.007181942544459644,0.014035087719298246,0.050292397660818715,0.9157894736842105,0.019883040935672516,0.021485573971761818,0.028238182934315532,0.010435850214855739,0.939840392879067,0.7067759389972508,0.07660760461710127,0.31962385816076755,0.09525168262581371,0.2152927935935682,2.0,1.6132354075180828,0.3276886140965217
P06,Your,self-guided,0.061733333333333335,0.5199333333333334,0.2869333333333333,0.1314,3.704,31.196,17.216,7.8839999999999995,0.012,0.16800000000000012,0.03220869565217393,0.02515948974811759,0.012,0.5640000000000004,0.07646078431372554,0.07898314185586744,0.012,0.20400000000000015,0.03957701149425289,0.027155836785645267,0.012,0.20400000000000015,0.03616513761467892,0.026729536891092146,0.8758099352051836,0.05075593952483801,0.038876889848812095,0.03455723542116631,0.005257084241569432,0.9476856007180408,0.03795358379279395,0.009103731247595845,0.009295840111550081,0.06507088078085058,0.8991401347896816,0.026493144317917734,0.017250126839167934,0.0410958904109589,0.052257737189244036,0.8893962455606291,0.670106744316216,0.03450425915478446,0.47836282443428657,0.11173136284469914,0.04550829788244586,2.0,1.6402046582664276,0.48766966518458543
P17,Successful,guided,0.3314736842105263,0.2353684210526316,0.19147368421052632,0.24168421052631578,12.596,8.944,7.276,9.184,0.016,0.43200000000000033,0.07280924855491333,0.052371213091802746,0.012,0.33200000000000024,0.06434532374100724,0.0507043500227163,0.012,0.25200000000000017,0.058208000000000024,0.036975082636824516,0.012,0.22400000000000017,0.05776100628930819,0.03546518518200171,0.9453621346886912,0.011753494282083863,0.021283354510800507,0.021601016518424398,0.024150268336314847,0.9378354203935599,0.012522361359570662,0.025491949910554562,0.03793293018141836,0.012644310060472787,0.9312809235843871,0.018141836173721827,0.02177700348432056,0.03440766550522648,0.013066202090592335,0.9307491289198606,0.68736426801553,0.23544700187195192,0.17772596092469603,0.12050277649610792,0.15368852872277408,2.0,1.9710511648312292,0.4310324146060843
P17,Successful,self-guided,0.27573333333333333,0.2444,0.23173333333333335,0.24813333333333334,16.544,14.664,13.904,14.888,0.016,0.7000000000000005,0.06412403100775198,0.07254391962958613,0.012,0.2640000000000002,0.06375652173913046,0.04587404140533322,0.012,0.2440000000000002,0.05916595744680855,0.0401705156858395,0.016,0.3080000000000002,0.05133793103448278,0.03391840527514581,0.9376208897485493,0.014506769825918761,0.017891682785299807,0.029980657640232108,0.01937244201909959,0.9375170532060028,0.021282401091405185,0.021828103683492497,0.017548906789413118,0.02531645569620253,0.9323935558112774,0.02474108170310702,0.033584094572810315,0.02203116603976357,0.02229983879634605,0.9220849005910801,0.6684763059693675,0.21295608207166417,0.1909912472389496,0.13033924759394008,0.13418972906481358,2.0,1.9970632971660185,0.460789261626022
P17,Training,guided,0.33275675675675676,0.19664864864864864,0.30767567567567566,0.1629189189189189,12.312,7.276,11.384,6.028,0.008,0.2880000000000002,0.05400000000000003,0.04338566340939928,0.012,0.21600000000000016,0.049835616438356184,0.040630986791286586,0.012,0.2600000000000002,0.05868041237113406,0.04713908930002933,0.012,0.17600000000000013,0.04157241379310346,0.03088147415357211,0.9259259259259259,0.02664067576348278,0.02761533463287849,0.0198180636777128,0.0462046204620462,0.9202420242024203,0.020902090209020903,0.012651265126512651,0.03478566408995081,0.011946591707659873,0.9318341531974701,0.021433591004919185,0.029197080291970802,0.019907100199071003,0.047113470471134705,0.9037823490378235,0.589285860447742,0.18119059302732388,0.0971318761490864,0.2357100014887611,0.07525338978257073,2.0,1.9393291834933533,0.5050894026021622
P17,Training,self-guided,0.30073333333333335,0.3781333333333333,0.1064,0.21473333333333333,18.044,22.688,6.384,12.884,0.012,0.3040000000000002,0.045681012658227875,0.03422885774857223,0.012,0.22400000000000017,0.05574447174447178,0.03789048699957456,0.012,0.16400000000000012,0.03273846153846155,0.02002122739372103,0.012,0.16000000000000011,0.03778299120234605,0.02084687514639604,0.9124362669031257,0.03990246065174019,0.012857459543338506,0.034803812901795614,0.03332745547522483,0.9284076882384059,0.01375418797390231,0.024510668312466937,0.03571428571428571,0.05889724310776942,0.8778195488721805,0.02756892230576441,0.046258925799441165,0.041291524371313254,0.018317292766221672,0.8941322570630239,0.6223205515014599,0.27689725531516207,0.21299236337973765,0.025984171029631804,0.10644676177692831,2.0,1.872343580391509,0.5633928666623828
P17,Slow,guided,0.2782978723404255,0.3948936170212766,0.20085106382978724,0.12595744680851065,13.08,18.56,9.44,5.920000000000001,0.016,0.25600000000000017,0.06606060606060611,0.042964354072240106,0.008,0.2840000000000002,0.07864406779661022,0.057393604649294126,0.012,0.21200000000000016,0.05215469613259671,0.035802687366980175,0.008,0.17200000000000013,0.04027210884353743,0.025736117140795593,0.9394495412844037,0.031804281345565746,0.014067278287461774,0.014678899082568808,0.025,0.9491379310344827,0.016379310344827588,0.009482758620689655,0.019067796610169493,0.034322033898305085,0.9233050847457627,0.023305084745762712,0.02434077079107505,0.034482758620689655,0.03989181879648411,0.9012846517917512,0.7516491611389585,0.14326973375572577,0.4553278126544574,0.11481274173261001,0.038238872996165386,2.0,1.8845003168229617,0.44091163069296974
P17,Slow,self-guided,0.43166666666666664,0.08573333333333333,0.154,0.3286,25.9,5.144,9.24,19.716,0.012,0.3960000000000003,0.0742120343839542,0.06372802861910846,0.012,0.1520000000000001,0.03896969696969699,0.025808719278903873,0.012,0.24000000000000019,0.04143497757847534,0.027262945431654372,0.012,0.20400000000000015,0.05569491525423732,0.03718267057507455,0.946100386100386,0.007413127413127413,0.014826254826254825,0.03166023166023166,0.04043545878693624,0.8973561430793157,0.02021772939346812,0.041990668740279936,0.04155844155844156,0.014285714285714285,0.9034632034632034,0.04069264069264069,0.040787337662337664,0.010349025974025974,0.020495129870129872,0.9283685064935064,0.7593525686853075,0.5593421769453942,0.018877153805142002,0.062061422013346,0.1190718159214254,2.0,1.770267791373278,0.4634837855981414
